matchID,year,t_games,win_rate,avg_points,fgr,fg3r,ftr,orr,drr,astr,tor,stlr,blkr,pfr
2017_1166_1276,2017,0,0.094,8.375,0.028,0.013,-0.089,0.59375,5.28125,3.53125,2.90625,0.46875,0.21875,1.375
2017_1166_1277,2017,0,0.156,10.875,0.037,0.014,0.021,-0.90625,-0.34375,0.1875,-1.90625,1.9375,-1.90625,-3.78125
2017_1166_1278,2017,1,0.008,7.41834677419,0.075,0.05,-0.02,-2.9122983871,-1.87197580645,2.1814516129,0.538306451613,0.535282258065,-4.09475806452,-0.369959677419
2017_1166_1291,2017,-2,0.191,14.7077205882,0.065,0.041,0.008,0.634191176471,4.38419117647,6.22794117647,-0.834558823529,0.200367647059,-1.0625,-1.53125
2017_1166_1292,2017,0,0.25,3.0,0.074,0.023,-0.047,-2.21875,1.0625,4.15625,0.03125,0.75,0.625,-6.40625
2017_1166_1297,2017,-2,0.044,6.88419117647,0.05,0.045,0.007,-2.83639705882,0.53125,3.40441176471,-1.21691176471,0.700367647059,0.143382352941,-1.17830882353
2017_1166_1300,2017,1,0.008,7.70866935484,0.049,0.057,0.001,-3.5252016129,0.192540322581,3.11693548387,0.054435483871,0.503024193548,-0.514112903226,-1.27318548387
2017_1166_1305,2017,0,-0.063,3.125,0.059,0.013,-0.021,-2.78125,-0.78125,1.03125,1.21875,1.09375,-1.40625,-0.28125
2017_1166_1308,2017,1,-0.089,3.77318548387,0.044,0.065,-0.032,-4.81552419355,0.160282258065,2.40725806452,-1.07459677419,1.72883064516,-0.804435483871,-2.11189516129
2017_1166_1309,2017,3,0.129,9.8588362069,0.037,0.071,-0.032,-3.75323275862,3.10021551724,1.30603448276,-4.75646551724,-1.31788793103,-0.234913793103,-1.15193965517
2017_1166_1314,2017,-1,-0.068,-1.9384469697,0.036,0.027,-0.02,-7.32481060606,-0.847537878788,-0.685606060606,0.342803030303,-0.59375,-0.335227272727,-1.01609848485
2017_1166_1315,2017,3,0.06,2.54849137931,0.024,0.013,-0.04,-1.09806034483,0.54849137931,2.06465517241,-1.30818965517,-1.52478448276,-0.0625,-4.32435344828
2017_1166_1321,2017,0,0.062,11.25,0.074,0.057,-0.07,-2.59375,1.28125,1.8125,1.96875,1.375,-2.28125,-2.78125
2017_1166_1323,2017,0,0.0,4.71875,0.046,0.011,-0.122,-1.03125,2.21875,1.28125,2.71875,-0.78125,-0.9375,1.625
2017_1166_1329,2017,0,0.125,-2.5,0.045,-0.003,-0.104,-5.40625,4.0,2.71875,-0.875,-1.375,-0.0625,-5.65625
2017_1166_1332,2017,0,-0.125,3.78125,0.025,0.018,-0.021,-2.34375,0.75,0.46875,0.5,-0.09375,-3.8125,0.625
2017_1166_1343,2017,5,-0.028,10.8831018519,0.055,0.014,-0.048,0.170138888889,1.92013888889,3.11574074074,2.20138888889,-0.482638888889,-0.099537037037,0.246527777778
2017_1166_1344,2017,0,0.125,12.78125,0.062,0.03,-0.008,-0.6875,2.4375,3.1875,-0.28125,-0.3125,-0.0625,-0.65625
2017_1166_1345,2017,1,-0.056,2.57963709677,0.029,-0.008,-0.087,-1.55745967742,-1.19455645161,-0.786290322581,-0.6875,1.30947580645,0.421370967742,0.823588709677
2017_1166_1348,2017,2,0.05,9.93125,0.061,0.071,0.027,-3.91875,1.59791666667,4.00833333333,0.979166666667,-0.227083333333,-3.2625,-4.66458333333
2017_1166_1355,2017,-2,0.221,5.47242647059,0.05,0.035,-0.093,-0.748161764706,1.03125,4.11029411765,-0.599264705882,1.20036764706,0.613970588235,-0.207720588235
2017_1166_1371,2017,1,0.073,9.06350806452,0.058,0.061,0.037,-4.75100806452,0.45060483871,4.85887096774,-1.23588709677,-0.496975806452,0.453629032258,-2.17641129032
2017_1166_1374,2017,1,-0.121,8.45060483871,0.039,-0.005,-0.01,-4.10584677419,0.418346774194,0.858870967742,1.53830645161,0.470766129032,-0.48185483871,2.01713709677
2017_1166_1376,2017,1,0.04,10.3538306452,0.093,0.056,-0.012,-4.33165322581,3.03125,4.50403225806,-1.20362903226,-1.49697580645,-0.965725806452,-4.3377016129
2017_1166_1388,2017,0,-0.125,11.03125,0.013,-0.001,-0.065,-1.34375,1.09375,0.625,1.78125,2.25,-0.25,1.71875
2017_1166_1407,2017,-1,0.174,4.21306818182,0.051,0.032,-0.04,-2.6884469697,1.0009469697,4.04166666667,-0.354166666667,0.375946969697,-0.698863636364,-1.47064393939
2017_1166_1411,2017,0,0.094,7.59375,0.076,0.099,-0.055,-3.59375,3.8125,5.65625,1.09375,-0.375,-0.21875,-0.9375
2017_1166_1413,2017,0,0.125,11.78125,0.068,0.035,0.018,-1.75,1.75,4.0625,-1.875,0.6875,-0.25,-3.15625
2017_1166_1417,2017,0,-0.156,-7.8125,-0.013,-0.015,-0.055,-1.5625,-2.59375,-4.28125,0.84375,0.1875,-2.46875,0.25
2017_1166_1423,2017,-2,-0.103,-2.14522058824,0.027,0.032,-0.009,-3.71875,3.11948529412,1.22794117647,1.90073529412,-0.358455882353,-0.386029411765,-3.50183823529
2017_1166_1425,2017,-1,0.023,4.33428030303,0.055,0.035,-0.056,-2.50662878788,1.66761363636,2.07196969697,1.19128787879,-0.836174242424,-2.48674242424,0.589962121212
2017_1166_1433,2017,1,-0.024,8.25705645161,0.043,0.067,-0.028,-2.33165322581,1.57963709677,1.98790322581,-0.526209677419,-1.27116935484,-1.15927419355,-4.36995967742
2017_1166_1435,2017,0,0.187,11.5,0.073,0.018,-0.088,-0.03125,0.90625,4.28125,0.0,2.25,-0.8125,-0.3125
2017_1166_1436,2017,-1,-0.098,8.94034090909,0.009,0.029,-0.017,-1.08238636364,2.09185606061,3.85984848485,0.857954545455,0.618371212121,-1.33522727273,0.620265151515
2017_1166_1437,2017,0,-0.156,4.53125,0.009,0.024,-0.116,-0.28125,2.15625,2.875,1.25,-0.78125,-0.0625,2.09375
2017_1166_1438,2017,0,0.062,16.4375,0.045,0.005,-0.025,-0.53125,2.90625,3.125,2.78125,0.75,-1.125,0.21875
2017_1166_1439,2017,0,0.062,3.78125,0.019,-0.005,-0.051,0.96875,1.75,2.28125,0.1875,2.40625,0.15625,0.0625
2017_1166_1448,2017,0,0.156,0.375,0.037,0.011,-0.09,-2.40625,0.90625,1.8125,0.53125,0.9375,-0.8125,-3.625
2017_1166_1452,2017,0,-0.031,-0.15625,0.047,0.034,0.0,-6.1875,4.09375,0.3125,-0.0625,-4.3125,-1.6875,-4.15625
2017_1166_1455,2017,-2,-0.132,0.972426470588,0.035,-0.01,-0.051,-3.63051470588,-1.82169117647,0.816176470588,1.16544117647,-0.446691176471,-0.797794117647,-2.44301470588
2017_1166_1457,2017,0,-0.063,3.3125,0.052,0.025,-0.037,-1.5,-0.59375,4.53125,-0.84375,-0.15625,-2.3125,-1.75
2017_1166_1458,2017,1,0.008,10.6441532258,0.056,0.049,0.039,-4.17036290323,1.80544354839,3.72983870968,1.28024193548,-0.561491935484,-0.739919354839,0.339717741935
2017_1166_1462,2017,-1,0.114,8.33428030303,0.056,0.061,-0.004,-4.02178030303,1.54640151515,2.49621212121,-0.505681818182,0.315340909091,0.301136363636,-2.37973484848
2017_1173_1181,2017,-3,0.042,-3.68787878788,-0.001,0.014,-0.062,-2.08787878788,0.0181818181818,2.58484848485,0.860606060606,2.09090909091,-0.139393939394,0.712121212121
2017_1173_1190,2017,-4,0.006,-3.14509803922,-0.019,0.002,-0.013,-1.44705882353,-0.36862745098,0.943137254902,-2.63137254902,-0.352941176471,-0.63137254902,-1.13725490196
2017_1173_1195,2017,-3,0.012,-2.65757575758,-0.03,0.035,-0.011,-2.51212121212,-0.587878787879,0.342424242424,-0.321212121212,1.90909090909,0.648484848485,0.287878787879
2017_1173_1196,2017,-1,0.026,-2.03978494624,0.018,0.019,-0.036,-2.84838709677,0.221505376344,2.99247311828,0.230107526882,0.354838709677,-0.576344086022,0.188172043011
2017_1173_1199,2017,-2,0.019,-5.98333333333,-0.011,0.028,-0.002,-3.175,0.116666666667,0.922916666667,0.508333333333,0.53125,-1.05416666667,-0.666666666667
2017_1173_1211,2017,-3,-0.17,-7.80909090909,-0.046,0.003,-0.047,-0.633333333333,-5.10303030303,-0.263636363636,0.860606060606,0.848484848485,-0.321212121212,2.43939393939
2017_1173_1233,2017,-4,0.153,-3.70392156863,0.017,-0.012,-0.079,-0.888235294118,-0.51568627451,0.149019607843,0.0450980392157,1.08823529412,1.16274509804,-0.343137254902
2017_1173_1235,2017,-1,0.123,-4.03978494624,0.008,-0.017,-0.009,-0.816129032258,0.286021505376,-0.297849462366,1.93978494624,0.0645161290323,0.584946236559,2.86559139785
2017_1173_1240,2017,-4,0.212,7.03137254902,0.015,0.013,-0.021,-1.56470588235,0.219607843137,1.67843137255,-1.48431372549,3.41176470588,0.427450980392,0.774509803922
2017_1173_1242,2017,-2,-0.075,-5.95208333333,-0.015,-0.02,0.025,-3.33125,-0.977083333333,-0.514583333333,-0.960416666667,1.0625,-0.554166666667,0.770833333333
2017_1173_1243,2017,-2,0.175,4.36041666667,0.012,0.02,-0.001,-0.95625,2.86666666667,0.672916666667,-0.991666666667,0.0,0.414583333333,1.02083333333
2017_1173_1245,2017,-3,0.194,-0.627272727273,0.046,0.067,-0.028,-6.69393939394,0.412121212121,3.16060606061,-1.13939393939,1.45454545455,0.315151515152,-0.469696969697
2017_1173_1246,2017,-1,-0.039,-10.0075268817,-0.006,0.034,-0.009,-4.07419354839,-1.90752688172,-0.330107526882,0.165591397849,1.96774193548,-1.25376344086,-0.424731182796
2017_1173_1257,2017,-2,0.05,-0.764583333333,0.016,0.026,0.006,-4.58125,-0.539583333333,2.17291666667,0.977083333333,1.25,-1.36666666667,-0.604166666667
2017_1173_1266,2017,-1,0.187,-5.74946236559,-0.015,-0.045,-0.088,-0.138709677419,1.47956989247,-0.781720430108,-0.0602150537634,0.645161290323,0.520430107527,-0.521505376344
2017_1173_1268,2017,-1,0.026,2.28279569892,0.022,0.022,-0.01,-2.13870967742,0.415053763441,1.41182795699,-0.834408602151,2.67741935484,-0.640860215054,0.349462365591
2017_1173_1274,2017,-2,0.144,7.39166666667,0.019,0.026,-0.027,-2.3625,0.897916666667,3.86041666667,-0.585416666667,1.625,0.258333333333,3.33333333333
2017_1173_1276,2017,-2,0.144,2.11041666667,-0.009,0.0,-0.081,1.0125,4.11666666667,1.92291666667,2.72708333333,2.0625,1.41458333333,3.73958333333
2017_1173_1277,2017,-2,0.206,4.61041666667,0.0,0.001,0.029,-0.4875,-1.50833333333,-1.42083333333,-2.08541666667,3.53125,-0.710416666667,-1.41666666667
2017_1173_1278,2017,-1,0.058,1.15376344086,0.038,0.037,-0.012,-2.4935483871,-3.03655913978,0.57311827957,0.359139784946,2.12903225806,-2.89892473118,1.99462365591
2017_1173_1291,2017,-4,0.241,8.4431372549,0.028,0.028,0.016,1.05294117647,3.21960784314,4.61960784314,-1.0137254902,1.79411764706,0.133333333333,0.833333333333
2017_1173_1292,2017,-2,0.3,-3.26458333333,0.037,0.01,-0.039,-1.8,-0.102083333333,2.54791666667,-0.147916666667,2.34375,1.82083333333,-4.04166666667
2017_1173_1297,2017,-4,0.094,0.619607843137,0.013,0.032,0.015,-2.41764705882,-0.633333333333,1.79607843137,-1.39607843137,2.29411764706,1.33921568627,1.1862745098
2017_1173_1300,2017,-1,0.058,1.44408602151,0.012,0.044,0.009,-3.1064516129,-0.972043010753,1.50860215054,-0.124731182796,2.09677419355,0.681720430108,1.09139784946
2017_1173_1305,2017,-2,-0.013,-3.13958333333,0.022,0.0,-0.013,-2.3625,-1.94583333333,-0.577083333333,1.03958333333,2.6875,-0.210416666667,2.08333333333
2017_1173_1308,2017,-1,-0.039,-2.49139784946,0.007,0.052,-0.024,-4.39677419355,-1.00430107527,0.798924731183,-1.25376344086,3.32258064516,0.391397849462,0.252688172043
2017_1173_1309,2017,1,0.179,3.59425287356,0.0,0.058,-0.024,-3.33448275862,1.93563218391,-0.302298850575,-4.93563218391,0.275862068966,0.96091954023,1.21264367816
2017_1173_1314,2017,-3,-0.018,-8.20303030303,-0.001,0.014,-0.012,-6.90606060606,-2.01212121212,-2.29393939394,0.163636363636,1.0,0.860606060606,1.34848484848
2017_1173_1315,2017,1,0.11,-3.71609195402,-0.013,0.0,-0.032,-0.679310344828,-0.616091954023,0.45632183908,-1.48735632184,0.0689655172414,1.13333333333,-1.95977011494
2017_1173_1321,2017,-2,0.112,4.98541666667,0.037,0.044,-0.062,-2.175,0.116666666667,0.204166666667,1.78958333333,2.96875,-1.08541666667,-0.416666666667
2017_1173_1323,2017,-2,0.05,-1.54583333333,0.009,-0.002,-0.114,-0.6125,1.05416666667,-0.327083333333,2.53958333333,0.8125,0.258333333333,3.98958333333
2017_1173_1329,2017,-2,0.175,-8.76458333333,0.008,-0.016,-0.096,-4.9875,2.83541666667,1.11041666667,-1.05416666667,0.21875,1.13333333333,-3.29166666667
2017_1173_1332,2017,-2,-0.075,-2.48333333333,-0.012,0.005,-0.013,-1.925,-0.414583333333,-1.13958333333,0.320833333333,1.5,-2.61666666667,2.98958333333
2017_1173_1343,2017,3,0.022,4.61851851852,0.018,0.001,-0.04,0.588888888889,0.755555555556,1.50740740741,2.02222222222,1.11111111111,1.0962962963,2.61111111111
2017_1173_1344,2017,-2,0.175,6.51666666667,0.025,0.017,0.0,-0.26875,1.27291666667,1.57916666667,-0.460416666667,1.28125,1.13333333333,1.70833333333
2017_1173_1345,2017,-1,-0.006,-3.68494623656,-0.008,-0.021,-0.079,-1.13870967742,-2.35913978495,-2.39462365591,-0.866666666667,2.90322580645,1.61720430108,3.18817204301
2017_1173_1348,2017,0,0.1,3.66666666667,0.024,0.058,0.035,-3.5,0.433333333333,2.4,0.8,1.36666666667,-2.06666666667,-2.3
2017_1173_1355,2017,-4,0.271,-0.792156862745,0.013,0.022,-0.085,-0.329411764706,-0.133333333333,2.50196078431,-0.778431372549,2.79411764706,1.80980392157,2.1568627451
2017_1173_1371,2017,-1,0.123,2.79892473118,0.021,0.048,0.045,-4.33225806452,-0.713978494624,3.25053763441,-1.41505376344,1.09677419355,1.64946236559,0.188172043011
2017_1173_1374,2017,-1,-0.071,2.18602150538,0.002,-0.018,-0.002,-3.68709677419,-0.74623655914,-0.749462365591,1.35913978495,2.06451612903,0.713978494624,4.38172043011
2017_1173_1376,2017,-1,0.09,4.08924731183,0.056,0.043,-0.004,-3.91290322581,1.86666666667,2.89569892473,-1.38279569892,0.0967741935484,0.230107526882,-1.97311827957
2017_1173_1388,2017,-2,-0.075,4.76666666667,-0.024,-0.014,-0.057,-0.925,-0.0708333333333,-0.983333333333,1.60208333333,3.84375,0.945833333333,4.08333333333
2017_1173_1407,2017,-3,0.224,-2.05151515152,0.014,0.019,-0.032,-2.2696969697,-0.163636363636,2.43333333333,-0.533333333333,1.9696969697,0.49696969697,0.893939393939
2017_1173_1411,2017,-2,0.144,1.32916666667,0.039,0.086,-0.047,-3.175,2.64791666667,4.04791666667,0.914583333333,1.21875,0.977083333333,1.42708333333
2017_1173_1413,2017,-2,0.175,5.51666666667,0.031,0.022,0.026,-1.33125,0.585416666667,2.45416666667,-2.05416666667,2.28125,0.945833333333,-0.791666666667
2017_1173_1417,2017,-2,-0.106,-14.0770833333,-0.05,-0.028,-0.047,-1.14375,-3.75833333333,-5.88958333333,0.664583333333,1.78125,-1.27291666667,2.61458333333
2017_1173_1423,2017,-4,-0.053,-8.40980392157,-0.01,0.019,-0.001,-3.3,1.95490196078,-0.380392156863,1.72156862745,1.23529411765,0.809803921569,-1.13725490196
2017_1173_1425,2017,-3,0.073,-1.9303030303,0.018,0.022,-0.048,-2.08787878788,0.50303030303,0.463636363636,1.01212121212,0.757575757576,-1.29090909091,2.95454545455
2017_1173_1433,2017,-1,0.026,1.99247311828,0.006,0.054,-0.02,-1.91290322581,0.415053763441,0.379569892473,-0.705376344086,0.322580645161,0.0365591397849,-2.00537634409
2017_1173_1435,2017,-2,0.237,5.23541666667,0.036,0.005,-0.08,0.3875,-0.258333333333,2.67291666667,-0.179166666667,3.84375,0.383333333333,2.05208333333
2017_1173_1436,2017,-3,-0.048,2.67575757576,-0.028,0.016,-0.009,-0.663636363636,0.927272727273,2.25151515152,0.678787878788,2.21212121212,-0.139393939394,2.98484848485
2017_1173_1437,2017,-2,-0.106,-1.73333333333,-0.028,0.011,-0.108,0.1375,0.991666666667,1.26666666667,1.07083333333,0.8125,1.13333333333,4.45833333333
2017_1173_1438,2017,-2,0.112,10.1729166667,0.008,-0.008,-0.017,-0.1125,1.74166666667,1.51666666667,2.60208333333,2.34375,0.0708333333333,2.58333333333
2017_1173_1439,2017,-2,0.112,-2.48333333333,-0.018,-0.018,-0.043,1.3875,0.585416666667,0.672916666667,0.00833333333333,4.0,1.35208333333,2.42708333333
2017_1173_1448,2017,-2,0.206,-5.88958333333,0.0,-0.002,-0.082,-1.9875,-0.258333333333,0.204166666667,0.352083333333,2.53125,0.383333333333,-1.26041666667
2017_1173_1452,2017,-2,0.019,-6.42083333333,0.01,0.021,0.008,-5.76875,2.92916666667,-1.29583333333,-0.241666666667,-2.71875,-0.491666666667,-1.79166666667
2017_1173_1455,2017,-4,-0.082,-5.29215686275,-0.002,-0.023,-0.043,-3.21176470588,-2.9862745098,-0.792156862745,0.986274509804,1.14705882353,0.398039215686,-0.078431372549
2017_1173_1457,2017,-2,-0.013,-2.95208333333,0.015,0.012,-0.029,-1.08125,-1.75833333333,2.92291666667,-1.02291666667,1.4375,-1.11666666667,0.614583333333
2017_1173_1458,2017,-1,0.058,4.37956989247,0.019,0.036,0.047,-3.75161290323,0.640860215054,2.12150537634,1.10107526882,1.03225806452,0.455913978495,2.70430107527
2017_1173_1462,2017,-3,0.164,2.0696969697,0.019,0.048,0.004,-3.60303030303,0.381818181818,0.887878787879,-0.684848484848,1.90909090909,1.49696969697,-0.0151515151515
2017_1181_1190,2017,-1,-0.036,0.542780748663,-0.018,-0.012,0.049,0.640819964349,-0.386809269162,-1.64171122995,-3.49197860963,-2.44385026738,-0.491978609626,-1.84937611408
2017_1181_1195,2017,0,-0.03,1.0303030303,-0.029,0.021,0.051,-0.424242424242,-0.606060606061,-2.24242424242,-1.18181818182,-0.181818181818,0.787878787879,-0.424242424242
2017_1181_1196,2017,2,-0.016,1.64809384164,0.019,0.005,0.026,-0.760508308895,0.203323558162,0.407624633431,-0.630498533724,-1.73607038123,-0.436950146628,-0.52394916911
2017_1181_1199,2017,1,-0.023,-2.29545454545,-0.01,0.014,0.06,-1.08712121212,0.0984848484848,-1.66193181818,-0.352272727273,-1.55965909091,-0.914772727273,-1.37878787879
2017_1181_1211,2017,0,-0.212,-4.12121212121,-0.045,-0.011,0.015,1.45454545455,-5.12121212121,-2.84848484848,0.0,-1.24242424242,-0.181818181818,1.72727272727
2017_1181_1233,2017,-1,0.111,-0.0160427807487,0.018,-0.026,-0.017,1.19964349376,-0.533868092692,-2.43582887701,-0.81550802139,-1.00267379679,1.30213903743,-1.05525846702
2017_1181_1235,2017,2,0.081,-0.351906158358,0.009,-0.031,0.053,1.27174975562,0.267839687195,-2.88269794721,1.07917888563,-2.02639296188,0.724340175953,2.15347018573
2017_1181_1240,2017,-1,0.17,10.7192513369,0.016,-0.001,0.041,0.523172905526,0.201426024955,-0.906417112299,-2.3449197861,1.32085561497,0.566844919786,0.0623885918004
2017_1181_1242,2017,1,-0.117,-2.26420454545,-0.014,-0.034,0.087,-1.24337121212,-0.995265151515,-3.09943181818,-1.82102272727,-1.02840909091,-0.414772727273,0.0587121212121
2017_1181_1243,2017,1,0.133,8.04829545455,0.013,0.006,0.061,1.13162878788,2.84848484848,-1.91193181818,-1.85227272727,-2.09090909091,0.553977272727,0.308712121212
2017_1181_1245,2017,0,0.152,3.06060606061,0.047,0.053,0.034,-4.60606060606,0.393939393939,0.575757575758,-2.0,-0.636363636364,0.454545454545,-1.18181818182
2017_1181_1246,2017,2,-0.081,-6.31964809384,-0.005,0.02,0.053,-1.98631476051,-1.9257086999,-2.91495601173,-0.695014662757,-0.123167155425,-1.11436950147,-1.13685239492
2017_1181_1257,2017,1,0.008,2.92329545455,0.017,0.012,0.068,-2.49337121212,-0.557765151515,-0.411931818182,0.116477272727,-0.840909090909,-1.22727272727,-1.31628787879
2017_1181_1266,2017,2,0.145,-2.06158357771,-0.014,-0.059,-0.026,1.94916911046,1.46138807429,-3.36656891496,-0.92082111437,-1.44574780059,0.659824046921,-1.23362658847
2017_1181_1268,2017,2,-0.016,5.9706744868,0.023,0.008,0.052,-0.0508308895406,0.396871945259,-1.17302052786,-1.69501466276,0.58651026393,-0.50146627566,-0.36265884653
2017_1181_1274,2017,1,0.102,11.0795454545,0.02,0.012,0.035,-0.274621212121,0.879734848485,1.27556818182,-1.44602272727,-0.465909090909,0.397727272727,2.62121212121
2017_1181_1276,2017,1,0.102,5.79829545455,-0.008,-0.014,-0.019,3.10037878788,4.09848484848,-0.661931818182,1.86647727273,-0.0284090909091,1.55397727273,3.02746212121
2017_1181_1277,2017,1,0.164,8.29829545455,0.001,-0.013,0.091,1.60037878788,-1.52651515152,-4.00568181818,-2.94602272727,1.44034090909,-0.571022727273,-2.12878787879
2017_1181_1278,2017,2,0.016,4.84164222874,0.039,0.023,0.05,-0.405669599218,-3.05474095797,-2.01173020528,-0.50146627566,0.0381231671554,-2.75953079179,1.28250244379
2017_1181_1291,2017,-1,0.199,12.1310160428,0.029,0.014,0.078,3.14081996435,3.20142602496,2.03475935829,-1.8743315508,-0.29679144385,0.272727272727,0.121212121212
2017_1181_1292,2017,1,0.258,0.423295454545,0.038,-0.004,0.023,0.287878787879,-0.120265151515,-0.0369318181818,-1.00852272727,0.252840909091,1.96022727273,-4.75378787879
2017_1181_1297,2017,-1,0.052,4.30748663102,0.014,0.018,0.077,-0.329768270945,-0.651515151515,-0.788770053476,-2.25668449198,0.20320855615,1.47860962567,0.474153297683
2017_1181_1300,2017,2,0.016,5.13196480938,0.013,0.03,0.071,-1.01857282502,-0.990224828935,-1.07624633431,-0.985337243402,0.0058651026393,0.821114369501,0.379276637341
2017_1181_1305,2017,1,-0.055,0.548295454545,0.023,-0.014,0.049,-0.274621212121,-1.96401515152,-3.16193181818,0.178977272727,0.596590909091,-0.0710227272727,1.37121212121
2017_1181_1308,2017,2,-0.081,1.19648093842,0.008,0.038,0.038,-2.30889540567,-1.02248289345,-1.78592375367,-2.11436950147,1.23167155425,0.530791788856,-0.459433040078
2017_1181_1309,2017,4,0.137,7.28213166144,0.001,0.044,0.038,-1.24660397074,1.91745036573,-2.88714733542,-5.79623824451,-1.81504702194,1.10031347962,0.50052246604
2017_1181_1314,2017,0,-0.06,-4.51515151515,0.0,0.0,0.05,-4.81818181818,-2.0303030303,-4.87878787879,-0.69696969697,-1.09090909091,1.0,0.636363636364
2017_1181_1315,2017,4,0.068,-0.0282131661442,-0.012,-0.014,0.03,1.40856844305,-0.634273772205,-2.12852664577,-2.34796238245,-2.02194357367,1.27272727273,-2.67189132706
2017_1181_1321,2017,1,0.07,8.67329545455,0.038,0.03,0.0,-0.0871212121212,0.0984848484848,-2.38068181818,0.928977272727,0.877840909091,-0.946022727273,-1.12878787879
2017_1181_1323,2017,1,0.008,2.14204545455,0.01,-0.016,-0.052,1.47537878788,1.03598484848,-2.91193181818,1.67897727273,-1.27840909091,0.397727272727,3.27746212121
2017_1181_1329,2017,1,0.133,-5.07670454545,0.009,-0.03,-0.034,-2.89962121212,2.81723484848,-1.47443181818,-1.91477272727,-1.87215909091,1.27272727273,-4.00378787879
2017_1181_1332,2017,1,-0.117,1.20454545455,-0.011,-0.009,0.049,0.162878787879,-0.432765151515,-3.72443181818,-0.539772727273,-0.590909090909,-2.47727272727,2.27746212121
2017_1181_1343,2017,6,-0.02,8.3063973064,0.019,-0.013,0.022,2.67676767677,0.737373737374,-1.07744107744,1.16161616162,-0.979797979798,1.23569023569,1.89898989899
2017_1181_1344,2017,1,0.133,10.2045454545,0.026,0.003,0.062,1.81912878788,1.25473484848,-1.00568181818,-1.32102272727,-0.809659090909,1.27272727273,0.996212121212
2017_1181_1345,2017,2,-0.048,0.00293255131965,-0.007,-0.035,-0.017,0.949169110459,-2.37732160313,-4.97947214076,-1.72727272727,0.812316715543,1.75659824047,2.47605083089
2017_1181_1348,2017,3,0.058,7.35454545455,0.025,0.044,0.097,-1.41212121212,0.415151515152,-0.184848484848,-0.0606060606061,-0.724242424242,-1.92727272727,-3.01212121212
2017_1181_1355,2017,-1,0.229,2.89572192513,0.014,0.008,-0.023,1.75846702317,-0.151515151515,-0.0828877005348,-1.63903743316,0.70320855615,1.94919786096,1.44474153298
2017_1181_1371,2017,2,0.081,6.48680351906,0.022,0.034,0.107,-2.24437927664,-0.732160312805,0.66568914956,-2.27565982405,-0.994134897361,1.78885630499,-0.52394916911
2017_1181_1374,2017,2,-0.113,5.87390029326,0.003,-0.032,0.06,-1.59921798631,-0.764418377322,-3.33431085044,0.49853372434,-0.0263929618768,0.853372434018,3.66959921799
2017_1181_1376,2017,2,0.048,7.77712609971,0.057,0.029,0.058,-1.82502443793,1.84848484848,0.310850439883,-2.24340175953,-1.99413489736,0.369501466276,-2.68523949169
2017_1181_1388,2017,1,-0.117,8.45454545455,-0.023,-0.028,0.005,1.16287878788,-0.0890151515152,-3.56818181818,0.741477272727,1.75284090909,1.08522727273,3.37121212121
2017_1181_1407,2017,0,0.182,1.63636363636,0.015,0.005,0.03,-0.181818181818,-0.181818181818,-0.151515151515,-1.39393939394,-0.121212121212,0.636363636364,0.181818181818
2017_1181_1411,2017,1,0.102,5.01704545455,0.04,0.072,0.015,-1.08712121212,2.62973484848,1.46306818182,0.0539772727273,-0.872159090909,1.11647727273,0.714962121212
2017_1181_1413,2017,1,0.133,9.20454545455,0.032,0.008,0.088,0.756628787879,0.567234848485,-0.130681818182,-2.91477272727,0.190340909091,1.08522727273,-1.50378787879
2017_1181_1417,2017,1,-0.148,-10.3892045455,-0.049,-0.042,0.015,0.944128787879,-3.77651515152,-8.47443181818,-0.196022727273,-0.309659090909,-1.13352272727,1.90246212121
2017_1181_1423,2017,-1,-0.095,-4.72192513369,-0.009,0.005,0.061,-1.21212121212,1.9367201426,-2.96524064171,0.860962566845,-0.855614973262,0.949197860963,-1.84937611408
2017_1181_1425,2017,0,0.031,1.75757575758,0.019,0.008,0.014,0.0,0.484848484848,-2.12121212121,0.151515151515,-1.33333333333,-1.15151515152,2.24242424242
2017_1181_1433,2017,2,-0.016,5.68035190616,0.007,0.04,0.042,0.174975562072,0.396871945259,-2.20527859238,-1.56598240469,-1.76832844575,0.175953079179,-2.71749755621
2017_1181_1435,2017,1,0.195,8.92329545455,0.037,-0.009,-0.018,2.47537878788,-0.276515151515,0.0880681818182,-1.03977272727,1.75284090909,0.522727272727,1.33996212121
2017_1181_1436,2017,0,-0.09,6.36363636364,-0.027,0.002,0.053,1.42424242424,0.909090909091,-0.333333333333,-0.181818181818,0.121212121212,0.0,2.27272727273
2017_1181_1437,2017,1,-0.148,1.95454545455,-0.027,-0.003,-0.046,2.22537878788,0.973484848485,-1.31818181818,0.210227272727,-1.27840909091,1.27272727273,3.74621212121
2017_1181_1438,2017,1,0.07,13.8607954545,0.009,-0.022,0.045,1.97537878788,1.72348484848,-1.06818181818,1.74147727273,0.252840909091,0.210227272727,1.87121212121
2017_1181_1439,2017,1,0.07,1.20454545455,-0.017,-0.032,0.019,3.47537878788,0.567234848485,-1.91193181818,-0.852272727273,1.90909090909,1.49147727273,1.71496212121
2017_1181_1448,2017,1,0.164,-2.20170454545,0.001,-0.016,-0.02,0.100378787879,-0.276515151515,-2.38068181818,-0.508522727273,0.440340909091,0.522727272727,-1.97253787879
